date,proxy_1_ret_lag_1,proxy_1_ret_lag_2,proxy_1_ret_lag_3,roll_corr_jet_fuel_illiquid_proxy_1_w20,roll_corr_jet_fuel_illiquid_proxy_1_w60,proxy_2_ret_lag_1,proxy_2_ret_lag_2,proxy_2_ret_lag_3,roll_corr_jet_fuel_illiquid_proxy_2_w20,roll_corr_jet_fuel_illiquid_proxy_2_w60,ret_spread_proxy_1_proxy_2,price_spread_proxy_1_proxy_2,jet_fuel_illiquid
2021-04-14,-0.010599788487633433,0.0037244475707238767,-0.002559495742158968,0.763396609144908,0.6841612666387056,0.0016774951366189672,0.0007896670959370855,-0.014537659692282046,0.777009965197391,0.7320104207298122,-0.0122772836242524,4.5824193197790635,0.008141381701080475
2021-04-15,0.007311107391469118,-0.010599788487633433,0.0037244475707238767,0.7669528723611044,0.6873989152624652,0.005321922237997656,0.0016774951366189672,0.0007896670959370855,0.7718141449778301,0.7328032143524974,0.001989185153471462,4.814085034729544,-0.0010642385365999818
2021-04-16,0.0032665684525496896,0.007311107391469118,-0.010599788487633433,0.733464400345615,0.6860067141842805,-0.00658058850663501,0.005321922237997656,0.0016774951366189672,0.7381422965158431,0.7286448369310234,0.0098471569591847,5.8160076541129655,0.007923464752426446
2021-04-19,-0.018296811810955105,0.0032665684525496896,0.007311107391469118,0.6190499592037508,0.643207364044834,0.004692738576687505,-0.00658058850663501,0.005321922237997656,0.7227735380678765,0.7301685735416535,-0.02298955038764261,3.4223309552433534,0.0005903897367349753
2021-04-20,0.013690753995174276,-0.018296811810955105,0.0032665684525496896,0.6055149747845726,0.6350891880503666,0.011100124554762392,0.004692738576687505,-0.00658058850663501,0.7097407268415399,0.7217618793696504,0.0025906294404118846,3.72814009935351,0.012271322566211218
2021-04-21,0.0012549768453509191,0.013690753995174276,-0.018296811810955105,0.6205015074536356,0.631253684840385,0.004230681830463379,0.011100124554762392,0.004692738576687505,0.7067462591143646,0.7158478427563277,-0.0029757049851124595,3.432070796892674,-0.004210370459037049
2021-04-22,0.01602402430603922,0.0012549768453509191,0.013690753995174276,0.5621897957898618,0.6101469426480106,0.010026576317722746,0.004230681830463379,0.011100124554762392,0.6697334601923218,0.700751142299809,0.005997447988316473,4.0957798327332995,-0.001090698175015281
2021-04-23,0.008087121748028725,0.01602402430603922,0.0012549768453509191,0.553088119362286,0.5988112421158681,-0.0016063012186423586,0.010026576317722746,0.004230681830463379,0.6725406593691347,0.6988974880261618,0.009693422966671084,5.12260537952308,-0.0007401971876730418
2021-04-26,0.013812554523627396,0.008087121748028725,0.01602402430603922,0.4951055931270287,0.5739604409257565,0.013013042218171345,-0.0016063012186423586,0.010026576317722746,0.6126012247843422,0.6735884451916168,0.0007995123054560516,5.275190447572669,0.007436518281176641
2021-04-27,0.007976814187088621,0.013812554523627396,0.008087121748028725,0.5046392420393546,0.5796293762368722,0.027917632416477156,0.013013042218171345,-0.0016063012186423586,0.6189377160566267,0.6625176303055652,-0.019940818229388535,3.2498004455983533,0.02638422838399368
2021-04-28,-0.005344549659433651,0.007976814187088621,0.013812554523627396,0.3701341793737843,0.5169342562701884,0.011618686352831364,0.027917632416477156,0.013013042218171345,0.5739226886348999,0.6688828868238573,-0.016963236012265015,1.4245787959124385,0.013282047484055814
2021-04-29,0.012321420889597423,-0.005344549659433651,0.007976814187088621,0.22201482722401356,0.536494079210494,0.008986208278205732,0.011618686352831364,0.027917632416477156,0.5289205783453924,0.6718042830715715,0.0033352126113916913,1.8017109949822867,-0.01757274007533627
2021-04-30,-0.011122476614806587,0.012321420889597423,-0.005344549659433651,0.32464918299073714,0.5485076780859065,-0.019952744315805293,0.008986208278205732,0.011618686352831364,0.6732504456907875,0.6876271005442712,0.008830267700998706,2.742244419168145,-0.009253313090911153
2021-05-03,-0.008194335023736565,-0.011122476614806587,0.012321420889597423,0.36157518024082025,0.5521136701213893,-0.004159720533777667,-0.019952744315805293,0.008986208278205732,0.6809018524708969,0.6871834724012421,-0.004034614489958899,2.2896378126961423,0.00017330280797112074
2021-05-04,0.008475008652321758,-0.008194335023736565,-0.011122476614806587,0.3525866500062618,0.5484673643333958,-0.004078491107360582,-0.004159720533777667,-0.019952744315805293,0.6821935368292222,0.6857238133351972,0.01255349975968234,3.6418210484106766,-0.00023338915103221503
2021-05-05,0.0031904995116962542,0.008475008652321758,-0.008194335023736565,0.2789957229700782,0.5466221704671161,0.005402835813347995,-0.004078491107360582,-0.004159720533777667,0.6456248061078871,0.6835390369216761,-0.0022123363016517406,3.4195191598995507,-0.003544088766111675
2021-05-06,-0.009306338338337494,0.0031904995116962542,0.008475008652321758,0.21608591782051267,0.5425780900433463,6.780946415707589e-06,0.005402835813347995,-0.004078491107360582,0.6088605435394415,0.6787522090817938,-0.009313119284753202,2.397654104342493,-0.0032182925362242987
2021-05-07,-0.0033869917896417467,-0.009306338338337494,0.0031904995116962542,0.17718161537202912,0.5460062585982542,-0.0028265615544589284,6.780946415707589e-06,0.005402835813347995,0.6057159490216374,0.6797544310562387,-0.0005604302351828183,2.3299556850826804,0.006577687826470058
2021-05-10,0.005970732951177116,-0.0033869917896417467,-0.009306338338337494,0.1674972470885251,0.5447348912189884,0.008968676294418332,-0.0028265615544589284,6.780946415707589e-06,0.5781455222861922,0.6791967193808539,-0.002997943343241216,2.0260660839492033,-0.017726265145795006
2021-05-11,-0.027692179672658912,0.005970732951177116,-0.0033869917896417467,0.36057514994667983,0.592212132656526,-0.013495903734073278,0.008968676294418332,-0.0028265615544589284,0.6668535664528252,0.6912553587172352,-0.014196275938585634,0.4515670425584801,0.0138671934885235
2021-05-12,0.009535404406097125,-0.027692179672658912,0.005970732951177116,0.36628892613067765,0.5842341998992386,-0.0006299916352956458,-0.013495903734073278,0.008968676294418332,0.622963137775633,0.6765527769063833,0.010165396041392771,1.528460871645379,-0.011534643339090933
2021-05-13,0.00012025236818935525,0.009535404406097125,-0.027692179672658912,0.3473214121955655,0.5774111145567291,0.004606409153055324,-0.0006299916352956458,-0.013495903734073278,0.5882001663720361,0.6695359626390245,-0.004486156784865969,1.0555921404933883,-0.014515148891498408
2021-05-14,-0.007784710531103856,0.00012025236818935525,0.009535404406097125,0.3792778623847123,0.5826964237558601,-0.0035689544634818215,0.004606409153055324,-0.0006299916352956458,0.6044340243320006,0.6737811125922187,-0.004215756067622034,0.6007873881347194,0.004962608425632897
2021-05-17,0.0034061768005120285,-0.007784710531103856,0.00012025236818935525,0.4814761340150554,0.5844618014553961,0.005909791340965143,-0.0035689544634818215,0.004606409153055324,0.6086291990661827,0.6756572782434277,-0.002503614540453114,0.33856516399180236,0.0016203800078944397
2021-05-18,0.00417701939539139,0.0034061768005120285,-0.007784710531103856,0.4970219639739912,0.5850530724711728,0.0033002681555667213,0.005909791340965143,-0.0035689544634818215,0.6173059239164013,0.6803149676677736,0.0008767512398246691,0.43307161066138633,-0.014784429130037635
2021-05-19,-0.001190102890433753,0.00417701939539139,0.0034061768005120285,0.5049466537979259,0.5886441524103958,0.012447467879014962,0.0033002681555667213,0.005909791340965143,0.5305736598788912,0.6388832671594052,-0.013637570769448715,-1.0202413431152024,0.003996003719191288
2021-05-20,0.0009051893481781814,-0.001190102890433753,0.00417701939539139,0.5586706937428976,0.5881078116588102,0.0026009195131273533,0.012447467879014962,0.0033002681555667213,0.5452467527068706,0.6408272400724735,-0.0016957301649491718,-1.2040579571822008,0.005467762253942743
2021-05-21,0.01103523939315898,0.0009051893481781814,-0.001190102890433753,0.5780730719554404,0.5915706304599758,-0.0050380917061148,0.0026009195131273533,0.012447467879014962,0.5142556337035541,0.6343417561641448,0.01607333109927378,0.5207542194713568,-0.011777311109993582
2021-05-24,-0.011532583341512082,0.01103523939315898,0.0009051893481781814,0.6318527456132836,0.5946095416272686,-0.025258207547329214,-0.0050380917061148,0.0026009195131273533,0.554537554368533,0.6335647021400139,0.013725624205817133,1.9914994578125231,-0.002267736778663987
2021-05-25,0.006463634017016329,-0.011532583341512082,0.01103523939315898,0.6058721198767602,0.582611706508553,0.005973558365214959,-0.025258207547329214,-0.0050380917061148,0.551218803951777,0.624469665015821,0.0004900756518013694,2.055767607118284,0.006461901225846445
2021-05-26,-0.004057867239372404,0.006463634017016329,-0.011532583341512082,0.7724276118214316,0.5728198501268871,0.007955460640809875,0.005973558365214959,-0.025258207547329214,0.5155914999179373,0.6082051908383888,-0.012013327880182278,0.7800229066446462,-0.014042788038760246
2021-05-27,-0.022686738765400394,-0.004057867239372404,0.006463634017016329,0.7553934751155833,0.5931347638230187,-0.012009191348563597,0.007955460640809875,0.005973558365214959,0.5081566014085767,0.6215611941973674,-0.010677547416836797,-0.37311313249780653,-0.012121861797454558
2021-05-28,-0.020491733902548992,-0.022686738765400394,-0.004057867239372404,0.7593659270343066,0.6111386451353721,-0.01646904151166606,-0.012009191348563597,0.007955460640809875,0.46597943900350514,0.6329947660502161,-0.0040226923908829315,-0.7880993780796786,-0.0006955693134379493
2021-05-31,0.004620509197129419,-0.020491733902548992,-0.022686738765400394,0.755519819140152,0.6089549320805687,0.005308811955262449,-0.01646904151166606,-0.012009191348563597,0.4658124512542732,0.6268847958706475,-0.0006883027581330303,-0.8628642915302009,-0.005188440074086587
2021-06-01,-0.005919405430467317,0.004620509197129419,-0.020491733902548992,0.7596163393929579,0.587570995520065,-0.016523293422715635,0.005308811955262449,-0.01646904151166606,0.4618210215781692,0.6215677157028897,0.010603887992248318,0.24377806767266463,0.005969633592080248
2021-06-02,-0.005286258669525368,-0.005919405430467317,0.004620509197129419,0.7282692837330433,0.5673882917435792,0.00552458107968179,-0.016523293422715635,0.005308811955262449,0.47582079121020954,0.632810055858372,-0.010810839749207157,-0.8619873231945974,-0.02530578187127186
2021-06-03,-0.016293429627884493,-0.005286258669525368,-0.005919405430467317,0.7474129517172422,0.5847465255684626,-0.009608507018064816,0.00552458107968179,-0.016523293422715635,0.49418237555051714,0.6341496639651876,-0.006684922609819677,-1.5346728953434763,-0.0019483862968523447
2021-06-04,0.007638267385210895,-0.016293429627884493,-0.005286258669525368,0.7375572778702558,0.5831212348215402,-0.003052710802151082,-0.009608507018064816,0.00552458107968179,0.49298881995219435,0.6333091901181441,0.010690978187361977,-0.45868250591121296,-0.01788177529148649
2021-06-07,-0.015225447548600446,0.007638267385210895,-0.016293429627884493,0.7410864970524554,0.6139282346094623,-0.009380179922669485,-0.003052710802151082,-0.009608507018064816,0.4779307495242483,0.6425219824717924,-0.005845267625930961,-1.0445877674159192,0.003441713323784734
2021-06-08,0.013101810932136804,-0.015225447548600446,0.007638267385210895,0.728180145430745,0.6225516907356402,0.013482254303206709,-0.009380179922669485,-0.003052710802151082,0.4681524627137438,0.6548367693141104,-0.0003804433710699051,-1.0965003841408816,0.012781684344510102
2021-06-09,0.0021782449787972613,0.013101810932136804,-0.015225447548600446,0.687965366360682,0.6182293459235078,0.005123570912621833,0.013482254303206709,-0.009380179922669485,0.5153448762122427,0.6565773673376513,-0.002945325933824572,-1.398822657256801,-0.004070171878302609
2021-06-10,0.004089031391233622,0.0021782449787972613,0.013101810932136804,0.7018975333978955,0.6095123330422938,-0.016703248823637273,0.005123570912621833,0.013482254303206709,0.5244305923863223,0.6462811563511636,0.020792280214870895,0.7236635172823753,0.008043431983209448
2021-06-11,-0.006616706761289448,0.004089031391233622,0.0021782449787972613,0.6500332836821224,0.5816864213814714,-0.002766493269594772,-0.016703248823637273,0.005123570912621833,0.5160573350098894,0.6227768485038896,-0.003850213491694676,0.3313669913820547,0.023334761663607928
2021-06-14,0.02138573738830396,-0.006616706761289448,0.004089031391233622,0.7273124784435386,0.611338936946174,0.01594348130106793,-0.002766493269594772,-0.016703248823637273,0.5863199343450571,0.632527531900459,0.00544225608723603,0.8846790365291213,0.017419256645771597
2021-06-15,0.007686281291961805,0.02138573738830396,-0.006616706761289448,0.732545000328502,0.6159045447117744,0.021486775260437962,0.01594348130106793,-0.002766493269594772,0.6437464557141821,0.6519551288029668,-0.013800493968476157,-0.5157254924142052,-0.0036574109533488164
2021-06-16,-0.007404224801563775,0.007686281291961805,0.02138573738830396,0.7609042872381047,0.6235346729478889,-0.012510640277021645,0.021486775260437962,0.01594348130106793,0.7543171709468851,0.6500558333418532,0.0051064154754578706,0.01997035474816755,-0.008818968942588934
2021-06-17,-0.011642462626268224,-0.007404224801563775,0.007686281291961805,0.7662290385201471,0.6274771688476369,-0.009456408731136845,-0.012510640277021645,0.021486775260437962,0.7565264748897527,0.6525908712807401,-0.002186053895131379,-0.205109925868598,-0.0032184991479815572
2021-06-18,0.0019805867435920277,-0.011642462626268224,-0.007404224801563775,0.7580900814083205,0.6261103491433492,-0.005841931254443655,-0.009456408731136845,-0.012510640277021645,0.7692252466272311,0.6535144559625927,0.007822517998035683,0.5914647038778469,0.006927401568526115
2021-06-21,-0.0027105926698175464,0.0019805867435920277,-0.011642462626268224,0.7399772216103221,0.6131178041146034,0.0008749723957928168,-0.005841931254443655,-0.009456408731136845,0.7684974021131399,0.6447939883090358,-0.0035855650656103633,0.22668779758608082,0.018307817662235104
2021-06-22,0.007056200295794568,-0.0027105926698175464,0.0019805867435920277,0.7665877018570357,0.6205069702411503,0.005978495412489293,0.0008749723957928168,-0.005841931254443655,0.7811906743493445,0.6454058067375799,0.001077704883305275,0.33754112580491835,0.008387733038992984
2021-06-23,0.010646291525142182,0.007056200295794568,-0.0027105926698175464,0.780522093150677,0.6407370606257874,0.003133873264970388,0.005978495412489293,0.0008749723957928168,0.7814991607826977,0.6438228278813386,0.007512418260171794,1.1072692453856803,-0.0009164395921918977
2021-06-24,-0.011377301590609568,0.010646291525142182,0.007056200295794568,0.7527477038499742,0.6182307945458226,-0.011199608840516517,0.003133873264970388,0.005978495412489293,0.7615485811424335,0.6363282578063484,-0.0001776927500930503,1.076493182819803,-0.005122803716807844
2021-06-25,-0.013228561024709928,-0.011377301590609568,0.010646291525142182,0.7361623958759861,0.6202341506032912,-0.0055111868436675815,-0.011199608840516517,0.003133873264970388,0.7451131667642339,0.6508867608190928,-0.007717374181042347,0.2815919203667647,-0.032246340122778494
2021-06-28,-0.015734964846088162,-0.013228561024709928,-0.011377301590609568,0.7637450218956074,0.6309851028644882,-0.017510292839292618,-0.0055111868436675815,-0.011199608840516517,0.7782875763254968,0.6666075605791231,0.0017753279932044563,0.45575691430838106,-0.014559586685909509
2021-06-29,-0.013261727825795377,-0.015734964846088162,-0.013228561024709928,0.7747116086998782,0.6394923377662654,-0.01731861292622161,-0.017510292839292618,-0.0055111868436675815,0.80352259437752,0.677264880380245,0.004056885100426233,0.8506842276113815,-0.018853863290414163
2021-06-30,-0.001680332681640584,-0.013261727825795377,-0.015734964846088162,0.7576066269152074,0.6237204011953155,-0.016159705346603714,-0.01731861292622161,-0.017510292839292618,0.8151194296636346,0.6847965767664003,0.01447937266496313,2.255571727728622,0.017995254646848036
2021-07-01,0.018224005839782897,-0.001680332681640584,-0.013261727825795377,0.7552859131597919,0.6253295468001505,0.010915705920373497,-0.016159705346603714,-0.01731861292622161,0.847223297803957,0.6793797774144883,0.0073082999194094,2.995029354233523,-0.012277496453448333
2021-07-02,-0.0023283385162808923,0.018224005839782897,-0.001680332681640584,0.7634333529380808,0.6157102265670454,0.00027607947039731684,0.010915705920373497,-0.016159705346603714,0.8202432883492707,0.6683101299475706,-0.002604417986678209,2.736471519371534,0.020008876437455747
2021-07-05,0.023657355044585104,-0.0023283385162808923,0.018224005839782897,0.7655663050940458,0.6390567491496957,0.024244241478923234,0.00027607947039731684,0.010915705920373497,0.8340968439558126,0.6857043240830989,-0.0005868864343381297,2.7445008538385167,-0.003518563925735352
2021-07-06,-0.00773372129911154,0.023657355044585104,-0.0023283385162808923,0.780935145711316,0.6384850290899268,-0.0012544828320461,0.024244241478923234,0.00027607947039731684,0.8525257077733263,0.6892777771513197,-0.00647923846706544,2.0820359699683877,-0.004326714330206594
2021-07-07,-0.00947357849970143,-0.00773372129911154,0.023657355044585104,0.7863376584228864,0.6375118445250859,-0.007316087522981074,-0.0012544828320461,0.024244241478923234,0.8518052009428868,0.6919779255007951,-0.0021574909767203554,1.8490561318368037,0.00798191672049775
2021-07-08,0.007313061555176414,-0.00947357849970143,-0.00773372129911154,0.8009115374537535,0.6374579832623293,0.005731648380318255,-0.007316087522981074,-0.0012544828320461,0.8688815052655763,0.6922077257006877,0.0015814131748581595,2.0177483370539164,-0.004950182020773908
2021-07-09,-0.007193763001152487,0.007313061555176414,-0.00947357849970143,0.8276091950355614,0.6392864508569073,-0.010695848571401045,0.005731648380318255,-0.007316087522981074,0.8772037896691036,0.6935485940316887,0.0035020855702485587,2.348831054298685,0.007114426438993737
2021-07-12,0.001119406971726855,-0.007193763001152487,0.007313061555176414,0.7960032650414688,0.6746938851831478,0.00011649592977924783,-0.010695848571401045,0.005731648380318255,0.8590103726330673,0.6902446234424142,0.0010029110419476073,2.449372507687343,0.01148927610150019
2021-07-13,0.029635071603990815,0.001119406971726855,-0.007193763001152487,0.7628782295491026,0.6803838547690997,0.017549285388134717,0.00011649592977924783,-0.010695848571401045,0.846239195126555,0.7007023917193944,0.012085786215856098,3.7020079025220127,0.026853108426817762
2021-07-14,0.02401752621706965,0.029635071603990815,0.001119406971726855,0.8015402715950612,0.7080476967599687,0.017747900628010793,0.017549285388134717,0.00011649592977924783,0.8762649205889855,0.7155941558035323,0.006269625589058858,4.413826020795966,0.008683594771122571
2021-07-15,-0.0008303297553798883,0.02401752621706965,0.029635071603990815,0.7849303778918512,0.7229483716623338,0.0010576603029357479,0.017747900628010793,0.017549285388134717,0.8700733104003572,0.7235123481388424,-0.0018879900583156362,4.219254833358917,-0.00540754105542296
2021-07-16,-0.0156503796824633,-0.0008303297553798883,0.02401752621706965,0.7827818170079434,0.7247633517168873,-0.01620014250610924,0.0010576603029357479,0.017747900628010793,0.8584561529987456,0.7206790197551789,0.0005497628236459384,4.208870579988627,-0.003871405599314981
2021-07-19,0.004762734328569662,-0.0156503796824633,-0.0008303297553798883,0.784464746982821,0.7307525707439605,-0.002844400108326317,-0.01620014250610924,0.0010576603029357479,0.8589562709359208,0.7299261732232506,0.007607134436895979,4.986459501967403,0.01253426470818586
2021-07-20,0.01963321663221218,0.004762734328569662,-0.0156503796824633,0.8008938611886331,0.7336561275760468,0.011443066534069901,-0.002844400108326317,-0.01620014250610924,0.8689786442154317,0.7509793662687944,0.00819015009814228,5.897641629190474,-0.01476149872756638
2021-07-21,-0.011643055066949737,0.01963321663221218,0.004762734328569662,0.8064464423632747,0.7829330332960408,0.0041433096977958606,0.011443066534069901,-0.002844400108326317,0.82096746054276,0.72821089003568,-0.015786364764745597,4.243451084098766,-0.0011053964214617906
2021-07-22,-3.0427327130988502e-05,-0.011643055066949737,0.01963321663221218,0.8208535454053985,0.7782809065045699,-0.009447262074892326,0.0041433096977958606,0.011443066534069901,0.8259311746273986,0.7202659755385139,0.009416834747761338,5.19303266327104,0.006339434641857933
2021-07-23,0.007444131341227234,-3.0427327130988502e-05,-0.011643055066949737,0.8304307583888105,0.7768369865391221,-0.009245959341611543,-0.009447262074892326,0.0041433096977958606,0.7941987838434109,0.696555079046993,0.016690090682838776,6.8990245598317586,0.0002924080337582957
2021-07-26,0.011369041941633462,0.007444131341227234,-3.0427327130988502e-05,0.8151971034296465,0.7699941615733897,0.0065077072743753295,-0.009245959341611543,-0.009447262074892326,0.7689366779231884,0.6945694898071604,0.004861334667258133,7.458615249232025,0.005439015831244953
2021-07-27,0.0050532426375169415,0.011369041941633462,0.007444131341227234,0.7955784815801059,0.7735686378946062,0.009078157293586075,0.0065077072743753295,-0.009245959341611543,0.7401140486024186,0.6966387028380434,-0.004024914656069134,7.095343072288884,0.003993823573156696
2021-07-28,-0.008047535583107224,0.0050532426375169415,0.011369041941633462,0.809276211332585,0.7664303948622112,-0.004677051568451329,0.009078157293586075,0.0065077072743753295,0.6836598582068655,0.6947798728849164,-0.0033704840146558945,6.699426963734155,0.009126494251632034
2021-07-29,0.007484970273431424,-0.008047535583107224,0.0050532426375169415,0.7954507478110047,0.7690026585829267,-0.005985543419820494,-0.004677051568451329,0.009078157293586075,0.633154138276126,0.6848818007549992,0.013470513693251918,8.097354808283058,0.005372544483414954
2021-07-30,-0.0027138128295997044,0.007484970273431424,-0.008047535583107224,0.8045059928031647,0.7654197300438991,0.007601653574570877,-0.005985543419820494,-0.004677051568451329,0.6664068754171915,0.6859372582891392,-0.010315466404170581,7.049451041405547,0.01180070037274894
2021-08-02,-0.005263458176478664,-0.0027138128295997044,0.007484970273431424,0.7167103156623112,0.7501062332776044,-0.002003764878701797,0.007601653574570877,-0.005985543419820494,0.5665142175383844,0.6770262518028712,-0.0032596932977768667,6.685687967275072,-0.01874611282830818
2021-08-03,-0.020231016437300298,-0.005263458176478664,-0.0027138128295997044,0.7607053046072809,0.7513727406015341,-0.019534262201318153,-0.002003764878701797,0.007601653574570877,0.6620511743005559,0.6826879892377654,-0.0006967542359821444,6.480746862028994,-0.008375220971342134
2021-08-04,-0.0070786759380313535,-0.020231016437300298,-0.005263458176478664,0.759691295087956,0.749494297458579,-0.014670779868500738,-0.019534262201318153,-0.002003764878701797,0.6789856759996815,0.6920297493522967,0.007592103930469385,7.179330788982526,-0.004003669358179085
2021-08-05,0.001240214624544933,-0.0070786759380313535,-0.020231016437300298,0.7502871744645468,0.7543330636365875,0.004200258938772405,-0.014670779868500738,-0.019534262201318153,0.6472820575257382,0.7027465829337817,-0.0029600443142274724,6.902239835605457,0.009529070032158415
2021-08-06,0.028321148774523852,0.001240214624544933,-0.0070786759380313535,0.7275963755839286,0.7451306651035686,0.009043964486568301,0.004200258938772405,-0.014670779868500738,0.6445623600221763,0.7111864050065733,0.01927718428795555,8.968073787739002,0.014910389669714919
2021-08-09,0.0008429546187727066,0.028321148774523852,0.001240214624544933,0.6997522698541497,0.7365895418799493,-0.001767981022834486,0.009043964486568301,0.004200258938772405,0.6159625855182529,0.7004939533650592,0.0026109356416071927,9.231248626539923,-0.008581383467108905
2021-08-10,-0.006870698540529019,0.0008429546187727066,0.028321148774523852,0.7142590369231167,0.7384266417232858,-0.01551549619651682,-0.001767981022834486,0.009043964486568301,0.631844236646657,0.7039027353306407,0.008644797655987801,10.012667975165911,0.005047906401870916
2021-08-11,0.004954584069655876,-0.006870698540529019,0.0008429546187727066,0.6418830402014165,0.7470444364105555,0.0024140219542776453,-0.01551549619651682,-0.001767981022834486,0.5300798865008205,0.7508991499504646,0.002540562115378231,10.30671003070421,-0.00015949482655819303
2021-08-12,-0.006949628489845927,0.004954584069655876,-0.006870698540529019,0.6557457750402155,0.7457329780628823,-0.00995832917043149,0.0024140219542776453,-0.01551549619651682,0.5220604902815736,0.7478571340509644,0.003008700680585563,10.525255183585983,0.025159985700603293
2021-08-13,0.004285394939970599,-0.006949628489845927,0.004954584069655876,0.5870980048431794,0.7318599720789288,0.004419072681638436,-0.00995832917043149,0.0024140219542776453,0.5092417160638497,0.7428257090954296,-0.00013367774166783697,10.557595949194976,-0.0015042938750062795
2021-08-16,-0.008686709924072278,0.004285394939970599,-0.006949628489845927,0.6094058010741911,0.726547832984131,0.004496045628392897,0.004419072681638436,-0.00995832917043149,0.4885512410544882,0.7369236172872895,-0.013182755552465175,9.201578072945523,-0.006302386488262868
2021-08-17,-0.004623825886099553,-0.008686709924072278,0.004285394939970599,0.5867196467005819,0.7319387641870517,-0.005067094155130625,0.004496045628392897,0.004419072681638436,0.4554801968663275,0.7437866481043895,0.00044326826903107186,9.201734860014838,0.003125495438048409
2021-08-18,0.008014545481070723,-0.004623825886099553,-0.008686709924072278,0.5416515074225239,0.7353201778092906,0.01207368217070326,-0.005067094155130625,0.004496045628392897,0.5373702550833872,0.7369817758943696,-0.0040591366896325365,8.886417656608742,-0.004285358945251061
2021-08-19,-0.01202929266030428,0.008014545481070723,-0.004623825886099553,0.5597635572314725,0.7273994533335562,-0.0020782478643184277,0.01207368217070326,-0.005067094155130625,0.5272266054695633,0.7312481697469214,-0.009951044795985853,7.814204975463298,0.0012630540987963457
