date,unhedged_pnl,hedged_pnl_gross,hedged_pnl_net,transaction_cost,turnover
2024-04-04,-0.016449863739468773,0.0004766948349144498,0.0004266061793475108,5.0088655566939e-05,0.0004432778346949995
2024-04-05,0.014058829216756275,0.0002693761777154066,0.00021928391789888512,5.009225981652148e-05,0.0004612990826073915
2024-04-08,0.01830340750872672,0.0011865944884742706,0.001136549483458195,5.004500501607556e-05,0.00022502508037780533
2024-04-09,0.02827045284487717,0.014568209215355725,0.01451797212826272,5.0237087093005375e-05,0.0011854354650268628
2024-04-10,-0.01380290794026029,-0.0028483956757163753,-0.002900640894018722,5.224521830234642e-05,0.011226091511732095
2024-04-11,-0.006569276353288633,0.004570338907075509,0.004519971868282834,5.036703879267459e-05,0.0018351939633729497
2024-04-12,0.01157306796787827,0.004936620829776167,0.004885906064414827,5.071476536133983e-05,0.003573826806699154
2024-04-15,0.029975255757490826,0.020338964185906513,0.020288596113297513,5.036807260899966e-05,0.0018403630449982944
2024-04-16,-0.005007578364823351,-0.0009358810631363533,-0.0009880460926136427,5.2165029477289275e-05,0.010825147386446354
2024-04-17,-0.0034586683340155355,-0.006261131859910195,-0.006311261950709116,5.013009079892149e-05,0.0006504539946074472
2024-04-18,0.016795443791717934,0.01113548431889054,0.011085250112841371,5.023420604916805e-05,0.0011710302458402544
2024-04-19,0.00923862393198549,0.00037264070391168115,0.00032128286263856224,5.135784127311891e-05,0.006789206365594547
2024-04-22,0.0021545965770275455,0.006364195172485849,0.006314160271292805,5.0034901193043905e-05,0.0001745059652195069
2024-04-23,0.0009943477690896874,0.0010327672599019042,0.000982438718829869,5.032854107203516e-05,0.0016427053601758002
2024-04-24,0.00560121305701311,0.015392076178526868,0.015341937658948637,5.0138519578230504e-05,0.0006925978911525021
2024-04-25,-0.012783707077432593,-0.013306726249190513,-0.01335834167759184,5.16154284013259e-05,0.008077142006629512
2024-04-26,0.00960500045320778,0.0027869458569299366,0.002736035643525985,5.091021340395144e-05,0.00455106701975716
2024-04-29,0.015751672272388495,-0.0012423287780415314,-0.0012926591642834862,5.033038624195469e-05,0.0016519312097734162
2024-04-30,-0.012228290324233115,-0.0011887323768224305,-0.0012389621893969882,5.0229812574557746e-05,0.0011490628727887087
2024-05-01,-0.016277846913840266,-0.008956802237771932,-0.009006950924958549,5.014868718661588e-05,0.000743435933079406
2024-05-02,-0.004995076738505633,-0.010170408969398456,-0.010221145348426507,5.073637902805103e-05,0.0036818951402551314
2024-05-03,0.01304289056180541,-0.0019997102899590117,-0.002050510065836885,5.079977587787327e-05,0.003998879389366328
2024-05-06,0.0003193299067307809,-0.0031071966381949687,-0.003157521347217151,5.032470902218216e-05,0.0016235451109107846
2024-05-07,-0.00385094949001219,-0.006417630709535566,-0.006468180038771371,5.054932923580451e-05,0.0027466461790225383
2024-05-08,-0.01917534389425901,-0.007749817749635478,-0.007800384572181171,5.056682254569323e-05,0.0028341127284661205
2024-05-09,-0.017364327703818794,-0.007115803915314934,-0.007166764793048236,5.0960877733302456e-05,0.004804388666512283
2024-05-10,0.009440685557282613,0.010202527301615893,0.01015169160157079,5.083570004510321e-05,0.004178500225516024
2024-05-13,0.008497369464522952,0.002156157570851287,0.0021048430251918476,5.13145456594391e-05,0.006572728297195463
2024-05-14,0.009684442384632286,0.0018395900965744293,0.001789435035736071,5.015506083835824e-05,0.0007753041917911707
2024-05-15,-0.012450362373412127,-0.0054447064430974985,-0.0054948700432373935,5.016360013989534e-05,0.0008180006994766842
2024-05-16,-0.00089395992778174,-0.004514278749399299,-0.004564908653601442,5.06299042021436e-05,0.0031495210107179705
2024-05-17,-0.010569360695302898,-0.008233206663270771,-0.008283492515886217,5.028585261544664e-05,0.0014292630772331782
2024-05-20,0.008536177824516988,-0.0005477883740693384,-0.000598000601551602,5.021222748226361e-05,0.001061137411318025
2024-05-21,-0.0139446703206626,-0.0005328418514555042,-0.0005829168236445575,5.007497218905325e-05,0.00037486094526623104
2024-05-22,-0.03230859528030472,-0.01738687931129916,-0.017436957192871635,5.007788157247294e-05,0.00038940786236468794
2024-05-23,-0.012224769685950543,-0.001774276418294432,-0.0018269949754989448,5.271855720451282e-05,0.013592786022564085
2024-05-24,0.0007404392046490571,-0.0064313357187037856,-0.006481524162952114,5.0188444248328894e-05,0.0009422212416444475
2024-05-27,-0.003453567095200172,-0.007637860378550352,-0.007688346536914473,5.048615836412146e-05,0.002430791820607292
2024-05-28,-0.000695368619164416,-0.00933570183302413,-0.009386022269120267,5.032043609613546e-05,0.0016021804806772844
2024-05-29,0.002091031454999559,-0.002406253293954422,-0.0024571724289302608,5.0919134975838664e-05,0.004595674879193323
2024-05-30,-0.0007166594487875155,-0.004473885737720469,-0.00452400281918836,5.011708146789081e-05,0.0005854073394540582
2024-05-31,-0.008895904537815302,-0.005793177234041467,-0.005843365156561689,5.0187922520221644e-05,0.0009396126011081973
2024-06-03,-0.002566581386002298,0.001965635965463941,0.0019148304489330563,5.0805516530884666e-05,0.004027582654423323
2024-06-04,-0.023960729637009903,-0.01615224248878038,-0.0162023379703035,5.009548152312007e-05,0.00047740761560033373
2024-06-05,-0.005362718843354375,-0.003355840899465386,-0.00340733436729254,5.1493467827153905e-05,0.007467339135769524
2024-06-06,-0.017112418397261853,-0.012242297240857684,-0.012292697963746026,5.04007228883413e-05,0.0020036144417064916
2024-06-07,-0.0024697397666384457,-0.0008818639530907375,-0.000932637711404554,5.0773758313816535e-05,0.0038687915690826524
2024-06-10,-0.01878474362473881,-0.010310127487786784,-0.01036027424239914,5.014675461235567e-05,0.0007337730617783533
2024-06-11,0.008146719602879049,-0.0011185918459272522,-0.0011703987159881859,5.1806870060933665e-05,0.009034350304668315
2024-06-12,-0.010592803521660255,0.0006228561691117365,0.000572740171579122,5.011599753261453e-05,0.0005799876630726564
2024-06-13,-0.005791184863123022,-0.007048186662153464,-0.0070982698660866555,5.008320393319152e-05,0.0004160196659576121
2024-06-14,-0.003645014066952834,0.0055626424270649125,0.0055123757642733225,5.026666279158979e-05,0.001333313957948945
2024-06-17,-0.01208588294391888,-0.0034779973072368887,-0.0035285538455826384,5.055653834574958e-05,0.002782691728747899
2024-06-18,-0.002088054573724407,0.0035460182952814882,0.0034956768208736877,5.034147440780037e-05,0.001707372039001842
2024-06-19,0.004988272206704725,0.005448964532373763,0.005398026225031656,5.0938307342106605e-05,0.0046915367105330175
2024-06-20,0.00011893277050112339,-0.00020902197624904514,-0.00025904788981696516,5.002591356792001e-05,0.00012956783960005325
2024-06-21,0.00035889170252989544,0.0009454313371284234,0.0008954089822903376,5.002235483808585e-05,0.00011177419042923686
2024-06-24,-0.008850162934668226,0.000285483381319656,0.0002354721346876854,5.0011246631970576e-05,5.623315985286981e-05
2024-06-25,-0.011208679511719333,0.00034022659029627617,0.0002901992427941546,5.002734750212155e-05,0.00013673751060772066
2024-06-26,0.00097743945277462,-0.005644087828396828,-0.005694139884963368,5.005205656654036e-05,0.000260282832701797
2024-06-27,-0.004902407020930477,-0.01059674720924321,-0.01064719140655495,5.0444197311739464e-05,0.002220986558697291
2024-06-28,0.02072090109364244,0.015871245856477038,0.01581943866484452,5.180719163251766e-05,0.009035958162588287
2024-07-01,0.0024562914324033347,-0.0023249285000807567,-0.002376910959423606,5.198245934284944e-05,0.009912296714247204
2024-07-02,0.02246501021303371,0.020270071599577232,0.0202199446482191,5.0126951358131346e-05,0.0006347567906567209
2024-07-03,-0.00972800894382675,0.0029955321839565813,0.0029449793435871083,5.055284036947281e-05,0.002764201847364034
2024-07-04,0.013612245294814196,0.010067073886491645,0.01001666568732493,5.040819916671451e-05,0.0020409958335725342
2024-07-05,-0.013373285177689653,-0.00601418601959087,-0.006065880981643401,5.169496205253068e-05,0.008474810262653398
2024-07-08,0.003828569271648652,0.00270839797715244,0.0026577871495340514,5.061082761838888e-05,0.0030541380919443806
2024-07-09,0.004538476705858718,0.0023022010519086066,0.0022520108091200705,5.019024278853629e-05,0.0009512139426814392
2024-07-10,-0.006796299918319204,0.0036271399726505067,0.0035767909000663026,5.0349072584203996e-05,0.001745362921019955
2024-07-11,0.0015852796469277841,0.00551026426487301,0.005459871077365252,5.039318750775781e-05,0.001965937538789042
2024-07-12,0.003995919109227364,-0.00208776763228166,-0.002138166769981238,5.0399137699577804e-05,0.0019956884978890033
2024-07-15,-0.011978422307812764,-0.006354390294918001,-0.006404710398187363,5.032010326936203e-05,0.0016005163468101324
2024-07-16,0.0222325855120733,0.008129107622252057,0.00807872538437911,5.038223787294696e-05,0.0019111893647347777
2024-07-17,-0.004174192763709339,0.0024611112484050233,0.0024098401644794144,5.127108392560897e-05,0.006355419628044867
2024-07-18,0.0002310887919834137,-0.0028121486400144967,-0.0028623785494059756,5.0229909391478946e-05,0.0011495469573947203
2024-07-19,-0.027199006783224067,-0.007854164871833332,-0.007904266139996287,5.010126816295528e-05,0.000506340814776407
2024-07-22,0.0036528685607870592,0.011131750329546407,0.011080022911723946,5.172741782246056e-05,0.008637089112302765
2024-07-23,0.012205259043097216,0.008718713098489726,0.008667731669537417,5.098142895230932e-05,0.004907144761546578
2024-07-24,-0.0034773509292090887,-0.000626359838068689,-0.0006767568636753836,5.039702560669458e-05,0.001985128033472894
2024-07-25,-0.0016856564464954316,-0.0030399958242562017,-0.003090016266889989,5.002044263378713e-05,0.0001022131689356609
2024-07-26,-0.018035159589214866,-0.008042896558121522,-0.00809306012185695,5.016356373542919e-05,0.0008178186771459206
2024-07-29,0.008714882240753896,0.005141141239974258,0.005090251200597904,5.0890039376353146e-05,0.004450196881765733
2024-07-30,-0.002188142177359964,0.0035657583832274364,0.0035152351701876524,5.05232130397838e-05,0.002616065198918993
2024-07-31,0.011520398946908594,0.00838509860849702,0.008334877530976418,5.022107752060177e-05,0.0011053876030088228
2024-08-01,-0.012681698259660923,-0.007156732776327845,-0.007207046329821665,5.031355349382022e-05,0.001567767469101089
2024-08-02,-0.010968257687383742,-0.015707774805644167,-0.015758400365293922,5.062555964975505e-05,0.0031277982487752376
2024-08-05,-0.005859008557401624,-0.004507507922299647,-0.004560013849326225,5.2505927026577314e-05,0.012529635132886574
2024-08-06,0.0008212290003306588,-0.003343392410033394,-0.0033939620273956044,5.0569617362210375e-05,0.0028480868110518642
2024-08-07,-0.007628479106371877,-0.010780791287738314,-0.01083096150721131,5.0170219472995864e-05,0.0008510973649792919
2024-08-08,-0.0028644770055337165,0.0046414085308302015,0.004590855423867139,5.0553106963062236e-05,0.002765534815311166
2024-08-09,0.018677431365703656,0.007250065344895057,0.00719963650493316,5.0428839961896436e-05,0.0021441998094821613
2024-08-12,0.009470279489750544,0.000547731351093695,0.000496806577855499,5.092477323819592e-05,0.0046238661909795975
2024-08-13,-0.02598272038346472,-0.016187533261434607,-0.01623758854757912,5.005528614451541e-05,0.0002764307225770479
2024-08-14,-0.018410097282480664,0.004275878319498411,0.004222933949861748,5.2944369636662614e-05,0.014721848183313069
2024-08-15,-0.006527166692429587,0.0027505237392367217,0.002699501070825041,5.1022668411680375e-05,0.00511334205840186
2024-08-16,0.0024049177206255656,0.001532811165960568,0.0014825541385042856,5.025702745628235e-05,0.001285137281411719
2024-08-19,-0.012138912989892225,-0.0030597864281200742,-0.0031098661593967933,5.007973127671911e-05,0.00039865638359554145
2024-08-20,-0.006469667302129722,0.003564724230963991,0.0035144178694107866,5.0306361553204296e-05,0.0015318077660214646
2024-08-21,0.0035265920603595458,-0.0028998966256264273,-0.00295030268922977,5.040606360334307e-05,0.0020303180167153267
2024-08-22,0.011332867560479354,0.007815480184135783,0.007765187442948258,5.029274118752536e-05,0.0014637059376267914
2024-08-23,0.008918754029965337,0.009722014827389233,0.009671445755686629,5.056907170260484e-05,0.0028453585130241987
2024-08-26,0.006170468668858176,0.011911132743872167,0.01185982537059747,5.130737327469709e-05,0.006536866373485439
2024-08-27,-0.0010611995415179543,-0.002614996386553787,-0.0026658608963650355,5.0864509811248596e-05,0.004322549056242964
2024-08-28,0.012106085950526424,0.0068358259436127125,0.006785783460822873,5.0042482789839905e-05,0.00021241394919951917
2024-08-29,0.0019189966509876033,-0.008878295690578977,-0.008929250547297707,5.0954856718729115e-05,0.004774283593645567
2024-08-30,0.020510258155319816,0.013242070363995991,0.013189604146794756,5.246621720123552e-05,0.012331086006177605
2024-09-02,-0.0101725641007121,-0.014306444579981125,-0.014357469775645403,5.102519566427857e-05,0.005125978321392832
2024-09-03,-0.003373474632480944,-0.012917745818749854,-0.012968474666780075,5.072884803022e-05,0.0036442401510999867
2024-09-04,-0.007936774563670479,-0.009093221007330017,-0.00914470347560907,5.148246827905362e-05,0.007412341395268085
2024-09-05,0.007427627479995147,0.004196934845423564,0.0041450729319433164,5.186191348024748e-05,0.009309567401237395
2024-09-06,0.0012009388102240948,0.004619684874312151,0.004569361369653034,5.0323504659116836e-05,0.0016175232955841778
2024-09-09,-0.009144429033776769,0.00042100217301236503,0.00037061603058796856,5.038614242439649e-05,0.0019307121219824253
2024-09-10,-0.006834559239656812,-0.003910032392127149,-0.003960078294967331,5.0045902840181705e-05,0.00022951420090849828
2024-09-11,0.0055852027439424745,0.0040537552334537815,0.004003619734691601,5.0135498762180835e-05,0.0006774938109041506
2024-09-12,-0.0024495033853561,-0.004556025537632589,-0.004606329754694943,5.030421706235472e-05,0.0015210853117735845
2024-09-13,0.01225016846199578,0.001870016871492271,0.0018197379236829028,5.0278947809368325e-05,0.0013947390468416199
2024-09-16,0.005475004070576883,-0.0034301705813194715,-0.003480378269561866,5.02076882423945e-05,0.0010384412119724962
2024-09-17,0.010857145604972418,-0.002520144024120999,-0.0025704705846664394,5.032656054544048e-05,0.0016328027272023982
2024-09-18,0.010169396565637534,0.009171670026876393,0.00912130787049569,5.0362156380703495e-05,0.0018107819035174666
2024-09-19,0.002839760152601123,0.004601520841198729,0.004551419620988071,5.010122021065824e-05,0.0005061010532911858
2024-09-20,0.004807451898249715,-0.00033434935468891393,-0.0003848471812219982,5.049782653308428e-05,0.0024891326654213897
2024-09-23,0.032391083042268454,0.0182393152029977,0.018189258140389106,5.005706260859614e-05,0.00028531304298068383
2024-09-24,-0.020155859322711578,-0.010865785664460085,-0.010918685252132874,5.289958767278952e-05,0.014497938363947582
2024-09-25,-0.007384827651046644,0.0007010448862274435,0.0006491864055018675,5.185848072557601e-05,0.00929240362788003
2024-09-26,0.008820038931585339,-0.003179189218641779,-0.003229248532324526,5.005931368274718e-05,0.00029656841373587595
2024-09-27,-0.006979377375669005,0.0003558874815472405,0.0003054489508046627,5.043853074257782e-05,0.00219265371288907
2024-09-30,0.00919674241086077,-0.0037319960287287325,-0.00378202719093359,5.0031162204857404e-05,0.00015581102428702254
2024-10-01,-0.0025983880501446732,0.006024341698328514,0.005973800466998153,5.054123133036062e-05,0.002706156651803071
2024-10-02,-0.001954161455210879,-0.011020391585700859,-0.01107105938084658,5.0667795145720664e-05,0.0033389757286033106
2024-10-03,-0.017306716362099683,-0.0075511684495937256,-0.007603933250926417,5.276480133269173e-05,0.013824006663458621
2024-10-04,-0.015357328382613278,-0.0030314023740120113,-0.0030822005013081515,5.0798127296140274e-05,0.0039906364807013595
2024-10-07,0.0041749470400385125,0.002142574258376901,0.002092136571461813,5.043768691508816e-05,0.0021884345754407675
2024-10-08,-0.01129110143252332,0.002775437949008185,0.00272538813648121,5.004981252697508e-05,0.0002490626348753966
2024-10-09,-0.007045951279186058,0.0044861166293513055,0.0044356826644773315,5.043396487397385e-05,0.002169824369869233
2024-10-10,-0.00825157775921892,-0.014280251257195665,-0.014330779326995585,5.0528069799919786e-05,0.0026403489995989182
2024-10-11,0.010573116269508853,0.002035660851277989,0.001982432513146835,5.3228338131153766e-05,0.016141690655768814
2024-10-14,-0.008299144724760343,-0.011135925202776623,-0.011186108496976268,5.018329419964434e-05,0.0009164709982216745
2024-10-15,-0.0034768015168057387,-0.0057382168235055545,-0.005790152903486606,5.193607998105131e-05,0.009680399905256543
2024-10-16,0.007365817001835362,0.011400912658523372,0.0113507545789158,5.015807960757124e-05,0.0007903980378561881
2024-10-17,0.006537254321931751,-0.00040382107245772944,-0.0004554166684693005,5.15955960115711e-05,0.007977980057855494
2024-10-18,-0.00982484222937774,-0.0018896840366055233,-0.001939756474205172,5.0072437599648694e-05,0.00036218799824344616
2024-10-21,0.007462208034004991,0.003181873209806575,0.0031317056487254183,5.016756108115668e-05,0.0008378054057833761
2024-10-22,0.0044538928373325515,-0.0033831402570204186,-0.003433290411548496,5.015015452807751e-05,0.0007507726403875314
2024-10-23,-0.013637162671244485,0.007748688666646596,0.007698388135939967,5.030053070662881e-05,0.0015026535331440494
2024-10-24,-0.004953349470557145,-0.009770910482793788,-0.009822722209750914,5.181172695712473e-05,0.009058634785623632
2024-10-25,0.012913177284887167,0.012501237095267362,0.012450732660517558,5.050443474980302e-05,0.0025221737490150886
2024-10-28,0.0014122320228737717,0.003559753276780843,0.0035095104912714215,5.024278550942163e-05,0.00121392754710814
2024-10-29,-0.002807666659674579,0.014869392592453047,0.014818951176788567,5.044141566447989e-05,0.002207078322399414
2024-10-30,-0.0015959660940373377,-0.0077653081093142975,-0.007818208282572379,5.2900173258081654e-05,0.014500866290408254
2024-10-31,-0.023691253473870022,-0.0072481524611499905,-0.007298734137165332,5.058167601534222e-05,0.00290838007671107
2024-11-01,-0.0014254192992526615,0.011821024899036416,0.011769658309331143,5.1366589705273785e-05,0.006832948526368898
2024-11-04,0.012627925173761101,-0.0004584080360815427,-0.0005101736372438947,5.176560116235202e-05,0.008828005811760076
2024-11-05,0.017806778505870424,0.0010085123159570587,0.0009584456451027278,5.006667085433092e-05,0.00033335427165459564
2024-11-06,-0.008774758325906906,-0.00545939766027611,-0.005509573935262333,5.017627498622284e-05,0.0008813749311141761
2024-11-07,0.009458026556121046,0.008024381098149609,0.00797324008495968,5.1141013189929763e-05,0.005705065949648813
2024-11-08,0.01124256813658664,0.009244093112049698,0.009193974195042644,5.0118917007053256e-05,0.0005945850352662707
2024-11-11,-0.009916449262791116,-0.008739146677462882,-0.008789661503442644,5.051482597976117e-05,0.0025741298988058436
2024-11-12,-0.018116399085648105,-0.00862373472093963,-0.008675307324601617,5.1572603661986704e-05,0.007863018309933523
2024-11-13,0.005693795402169632,0.00572174887231744,0.005670830192136752,5.0918680180688705e-05,0.004593400903443512
2024-11-14,0.014729780463186737,0.004935512565892346,0.004885501685896856,5.0010879995490476e-05,5.4399977452379567e-05
2024-11-15,-0.005383816989389945,-0.009369827086687144,-0.009420379997200126,5.055291051298167e-05,0.002764552564908318
2024-11-18,-0.0006992117458001212,0.0022943712376677547,0.0022438859196670094,5.0485318000745354e-05,0.0024265900037267474
2024-11-19,-0.005586268446370557,-0.006461695788640403,-0.006511918775125585,5.0222986485182077e-05,0.0011149324259103754
2024-11-20,0.0002107687923522672,-0.001545568718577488,-0.001595634532078015,5.006581350052691e-05,0.0003290675026345613
2024-11-21,0.009795161530036456,0.003323395835183732,0.0032732213299562223,5.0174505227509505e-05,0.0008725261375475135
2024-11-22,0.0065204154868057085,0.004239442632443035,0.004189194223287491,5.0248409155543516e-05,0.001242045777717582
2024-11-25,-0.0031024156012078308,0.00491335933259562,0.00486317198089253,5.0187351703090654e-05,0.0009367585154532732
2024-11-26,0.008748003423360906,0.0015738729129722235,0.001523258099386133,5.061481358609057e-05,0.0030740679304528395
2024-11-27,0.002142600810210782,-0.001912341578125856,-0.0019624756871007426,5.013410897488684e-05,0.0006705448744341869
2024-11-28,0.003034963480981645,-0.0011848265365205233,-0.0012350183917289152,5.019185520839186e-05,0.0009592760419592783
2024-11-29,0.001928137204657343,0.015951271838620225,0.01590120245776033,5.00693808598958e-05,0.0003469042994789784
2024-12-02,-0.0014625173851365858,-0.00019491873597506917,-0.0002474215285548185,5.250279257974935e-05,0.012513962898746733
2024-12-03,0.008716508232957443,0.014581223324459453,0.014531218369156931,5.0004955302521913e-05,2.4776512609570034e-05
